mol_id,reason,detail,retained_id
gdb_18965,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_18969,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_18972,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_18974,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_18981,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_18982,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_18985,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_18998,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_19001,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_19005,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_19008,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_19011,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_19013,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_19015,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_19016,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_19018,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_20276,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_20280,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_20283,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_20284,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_20291,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_20293,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_20296,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_20390,uncharacterized,,
gdb_20398,uncharacterized,,
gdb_20482,uncharacterized,,
gdb_20490,uncharacterized,,
gdb_20560,uncharacterized,,
gdb_20562,uncharacterized,,
gdb_20629,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20631,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20634,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20635,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20642,uncharacterized,,
gdb_20652,uncharacterized,,
gdb_20654,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20662,uncharacterized,,
gdb_20664,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20676,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20678,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20679,uncharacterized,,
gdb_20680,uncharacterized,,
gdb_20681,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20682,uncharacterized,,
gdb_20683,uncharacterized,,
gdb_20684,uncharacterized,,
gdb_20686,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20687,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20692,uncharacterized,,
gdb_20705,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20718,uncharacterized,,
gdb_20740,uncharacterized,,
gdb_20749,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20750,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20751,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20770,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20772,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20778,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20780,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_20853,uncharacterized,,
gdb_20903,uncharacterized,,
gdb_20915,uncharacterized,,
gdb_20923,uncharacterized,,
gdb_20925,uncharacterized,,
gdb_20983,uncharacterized,,
gdb_20984,uncharacterized,,
gdb_20985,uncharacterized,,
gdb_20986,uncharacterized,,
gdb_21017,uncharacterized,,
gdb_21018,uncharacterized,,
gdb_21036,uncharacterized,,
gdb_21047,uncharacterized,,
gdb_21056,uncharacterized,,
gdb_21058,uncharacterized,,
gdb_21081,uncharacterized,,
gdb_21083,uncharacterized,,
gdb_21091,uncharacterized,,
gdb_21110,uncharacterized,,
gdb_21114,uncharacterized,,
gdb_21119,uncharacterized,,
gdb_21120,uncharacterized,,
gdb_21127,uncharacterized,,
gdb_21133,uncharacterized,,
gdb_21134,uncharacterized,,
gdb_21136,uncharacterized,,
gdb_21140,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_21165,uncharacterized,,
gdb_21216,uncharacterized,,
gdb_21217,uncharacterized,,
gdb_21282,uncharacterized,,
gdb_21294,uncharacterized,,
gdb_21364,uncharacterized,,
gdb_21400,uncharacterized,,
gdb_21401,uncharacterized,,
gdb_21402,uncharacterized,,
gdb_21409,uncharacterized,,
gdb_21410,uncharacterized,,
gdb_21415,uncharacterized,,
gdb_21418,uncharacterized,,
gdb_21420,uncharacterized,,
gdb_21423,uncharacterized,,
gdb_21430,uncharacterized,,
gdb_21433,uncharacterized,,
gdb_21434,uncharacterized,,
gdb_21435,uncharacterized,,
gdb_21436,uncharacterized,,
gdb_21438,uncharacterized,,
gdb_21442,uncharacterized,,
gdb_21464,uncharacterized,,
gdb_21478,uncharacterized,,
gdb_21480,uncharacterized,,
gdb_21481,uncharacterized,,
gdb_21482,uncharacterized,,
gdb_21483,uncharacterized,,
gdb_21485,uncharacterized,,
gdb_21486,uncharacterized,,
gdb_21487,uncharacterized,,
gdb_21488,uncharacterized,,
gdb_21489,uncharacterized,,
gdb_21490,uncharacterized,,
gdb_21491,uncharacterized,,
gdb_21492,uncharacterized,,
gdb_21493,uncharacterized,,
gdb_21521,uncharacterized,,
gdb_21534,uncharacterized,,
gdb_21535,uncharacterized,,
gdb_21555,uncharacterized,,
gdb_21567,uncharacterized,,
gdb_21578,uncharacterized,,
gdb_21588,uncharacterized,,
gdb_21596,uncharacterized,,
gdb_21610,uncharacterized,,
gdb_21611,uncharacterized,,
gdb_21620,uncharacterized,,
gdb_21664,uncharacterized,,
gdb_21716,uncharacterized,,
gdb_21717,uncharacterized,,
gdb_21718,uncharacterized,,
gdb_21719,uncharacterized,,
gdb_21720,uncharacterized,,
gdb_21721,uncharacterized,,
gdb_21725,uncharacterized,,
gdb_21726,uncharacterized,,
gdb_21727,uncharacterized,,
gdb_21728,uncharacterized,,
gdb_21729,uncharacterized,,
gdb_21730,uncharacterized,,
gdb_21732,uncharacterized,,
gdb_21741,uncharacterized,,
gdb_21748,uncharacterized,,
gdb_21758,uncharacterized,,
gdb_21764,uncharacterized,,
gdb_21838,uncharacterized,,
gdb_21857,uncharacterized,,
gdb_21859,uncharacterized,,
gdb_21860,uncharacterized,,
gdb_21866,uncharacterized,,
gdb_21867,uncharacterized,,
gdb_21869,uncharacterized,,
gdb_21870,uncharacterized,,
gdb_21875,uncharacterized,,
gdb_21898,uncharacterized,,
gdb_21938,uncharacterized,,
gdb_21990,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_21997,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_22012,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_22014,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_22017,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_22018,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_22090,uncharacterized,,
gdb_22093,uncharacterized,,
gdb_22097,uncharacterized,,
gdb_22111,uncharacterized,,
gdb_22229,uncharacterized,,
gdb_22230,uncharacterized,,
gdb_22231,uncharacterized,,
gdb_22249,uncharacterized,,
gdb_22265,uncharacterized,,
gdb_22418,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_22432,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_22452,uncharacterized,,
gdb_22465,uncharacterized,,
gdb_22469,uncharacterized,,
gdb_22471,uncharacterized,,
gdb_22472,uncharacterized,,
gdb_22492,uncharacterized,,
gdb_22498,uncharacterized,,
gdb_22499,uncharacterized,,
gdb_22543,uncharacterized,,
gdb_22681,uncharacterized,,
gdb_22971,uncharacterized,,
gdb_22972,uncharacterized,,
gdb_22973,uncharacterized,,
gdb_22979,uncharacterized,,
gdb_23066,uncharacterized,,
gdb_23140,uncharacterized,,
gdb_23149,uncharacterized,,
gdb_23152,uncharacterized,,
gdb_23382,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_23504,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_23615,uncharacterized,,
gdb_23619,uncharacterized,,
gdb_23620,uncharacterized,,
gdb_23621,uncharacterized,,
gdb_23625,uncharacterized,,
gdb_23626,uncharacterized,,
gdb_23627,uncharacterized,,
gdb_23628,uncharacterized,,
gdb_23631,uncharacterized,,
gdb_23632,uncharacterized,,
gdb_23633,uncharacterized,,
gdb_23639,uncharacterized,,
gdb_23641,uncharacterized,,
gdb_23698,uncharacterized,,
gdb_23699,uncharacterized,,
gdb_23700,uncharacterized,,
gdb_23724,uncharacterized,,
gdb_23725,uncharacterized,,
gdb_23729,uncharacterized,,
gdb_23763,uncharacterized,,
gdb_23771,uncharacterized,,
gdb_23775,uncharacterized,,
gdb_23777,uncharacterized,,
gdb_23778,uncharacterized,,
gdb_23780,uncharacterized,,
gdb_23790,uncharacterized,,
gdb_23793,uncharacterized,,
gdb_23794,uncharacterized,,
gdb_23795,uncharacterized,,
gdb_23799,uncharacterized,,
gdb_23814,uncharacterized,,
gdb_23819,uncharacterized,,
gdb_23822,uncharacterized,,
gdb_23823,uncharacterized,,
gdb_23828,uncharacterized,,
gdb_23833,uncharacterized,,
gdb_23839,uncharacterized,,
gdb_23841,uncharacterized,,
gdb_24464,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_24469,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_24774,uncharacterized,,
gdb_24775,uncharacterized,,
gdb_24776,uncharacterized,,
gdb_24781,uncharacterized,,
gdb_24782,uncharacterized,,
gdb_24788,uncharacterized,,
gdb_24789,uncharacterized,,
gdb_24790,uncharacterized,,
gdb_24791,uncharacterized,,
gdb_24792,uncharacterized,,
gdb_24793,uncharacterized,,
gdb_24794,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_24795,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_24796,uncharacterized,,
gdb_24797,uncharacterized,,
gdb_24799,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_24800,uncharacterized,,
gdb_24813,uncharacterized,,
gdb_24814,uncharacterized,,
gdb_24815,uncharacterized,,
gdb_24816,uncharacterized,,
gdb_24817,uncharacterized,,
gdb_24818,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_24819,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_24871,uncharacterized,,
gdb_24874,uncharacterized,,
gdb_24875,uncharacterized,,
gdb_24877,uncharacterized,,
gdb_24878,uncharacterized,,
gdb_24879,uncharacterized,,
gdb_24880,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_24881,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_24882,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_24883,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_24884,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_24885,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_24886,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_24887,uncharacterized,,
gdb_24916,uncharacterized,,
gdb_24917,uncharacterized,,
gdb_24918,uncharacterized,,
gdb_24919,uncharacterized,,
gdb_24920,uncharacterized,,
gdb_24921,uncharacterized,,
gdb_24922,uncharacterized,,
gdb_24923,uncharacterized,,
gdb_24924,uncharacterized,,
gdb_24925,uncharacterized,,
gdb_24926,uncharacterized,,
gdb_24927,uncharacterized,,
gdb_24928,uncharacterized,,
gdb_24929,uncharacterized,,
gdb_24930,uncharacterized,,
gdb_24931,uncharacterized,,
gdb_24932,uncharacterized,,
gdb_24970,uncharacterized,,
gdb_24971,uncharacterized,,
gdb_24972,uncharacterized,,
gdb_24973,uncharacterized,,
gdb_24974,uncharacterized,,
gdb_24975,uncharacterized,,
gdb_24976,uncharacterized,,
gdb_24977,uncharacterized,,
gdb_24978,uncharacterized,,
gdb_24979,uncharacterized,,
gdb_24980,uncharacterized,,
gdb_24981,uncharacterized,,
gdb_25013,uncharacterized,,
gdb_25014,uncharacterized,,
gdb_25015,uncharacterized,,
gdb_25016,uncharacterized,,
gdb_25017,uncharacterized,,
gdb_25018,uncharacterized,,
gdb_25019,uncharacterized,,
gdb_25020,uncharacterized,,
gdb_25021,uncharacterized,,
gdb_25022,uncharacterized,,
gdb_25023,uncharacterized,,
gdb_25024,uncharacterized,,
gdb_25043,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_25044,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_25045,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_25046,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_25047,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_25048,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_25059,uncharacterized,,
gdb_25060,uncharacterized,,
gdb_25061,uncharacterized,,
gdb_25062,uncharacterized,,
gdb_25063,uncharacterized,,
gdb_25064,uncharacterized,,
gdb_25076,uncharacterized,,
gdb_25079,uncharacterized,,
gdb_25082,uncharacterized,,
gdb_25083,uncharacterized,,
gdb_25084,uncharacterized,,
gdb_25131,uncharacterized,,
gdb_25132,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25133,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25134,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25135,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25136,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25137,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25138,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25139,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25155,uncharacterized,,
gdb_25158,uncharacterized,,
gdb_25159,uncharacterized,,
gdb_25165,uncharacterized,,
gdb_25167,uncharacterized,,
gdb_25168,uncharacterized,,
gdb_25169,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_25170,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_25171,uncharacterized,,
gdb_25172,uncharacterized,,
gdb_25328,uncharacterized,,
gdb_25329,uncharacterized,,
gdb_25330,uncharacterized,,
gdb_25331,uncharacterized,,
gdb_25332,uncharacterized,,
gdb_25338,uncharacterized,,
gdb_25339,uncharacterized,,
gdb_25340,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25341,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25342,uncharacterized,,
gdb_25343,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_25383,uncharacterized,,
gdb_25384,uncharacterized,,
gdb_25385,uncharacterized,,
gdb_25386,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_25387,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_25388,uncharacterized,,
gdb_25389,uncharacterized,,
gdb_25400,uncharacterized,,
gdb_25402,uncharacterized,,
gdb_25403,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_25404,uncharacterized,,
gdb_25412,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_25413,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_25414,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_25435,uncharacterized,,
gdb_25437,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_25441,uncharacterized,,
gdb_25442,uncharacterized,,
gdb_25461,uncharacterized,,
gdb_25462,uncharacterized,,
